"company_id","health_score","churn_probability","risk_level","activities_last_30d","activities_last_7d","days_since_last_activity","days_to_contract_end","inactive_user","dormant_user","action_priority","primary_risk_factor","recommended_action"
152575,94.6,0.054,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151614,94.6,0.054,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152678,94.6,0.054,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151222,94.6,0.054,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
145381,94.6,0.054,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
145483,94.6,0.054,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
145540,94.6,0.054,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
145803,94.6,0.054,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
145882,94.6,0.054,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
145920,94.6,0.054,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146136,94.6,0.054,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146973,94.6,0.054,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147052,94.6,0.054,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
152435,94.6,0.054,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150688,94.6,0.054,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
149045,94.6,0.054,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
152060,94.6,0.054,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
158039,94.6,0.054,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
159414,94.6,0.054,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
154654,94.6,0.054,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
155039,94.6,0.054,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
146708,94.6,0.054,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
146908,94.6,0.054,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
148818,94.6,0.054,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148783,94.6,0.054,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146972,94.6,0.054,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150032,94.6,0.054,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156823,94.6,0.054,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148415,94.6,0.054,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149730,94.6,0.054,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154824,94.6,0.054,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150533,94.6,0.054,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155524,94.6,0.054,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150919,94.6,0.054,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150237,94.6,0.054,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
153767,94.6,0.054,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155387,94.6,0.054,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150061,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149228,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149844,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149479,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151615,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150629,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151012,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152081,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151115,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152312,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153928,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153008,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153140,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153735,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
148757,94.8,0.052,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
145805,94.8,0.052,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147917,94.8,0.052,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148442,94.8,0.052,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149727,94.8,0.052,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154600,94.8,0.052,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
153712,94.8,0.052,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146784,94.8,0.052,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156261,94.8,0.052,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
157297,94.8,0.052,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
157094,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
148490,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
146178,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
149311,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
158536,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
158427,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
146077,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
158414,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
148642,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
151943,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
154327,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
146142,94.8,0.052,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
149331,94.8,0.052,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150590,94.8,0.052,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156318,94.8,0.052,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149536,94.8,0.052,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156720,94.8,0.052,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156403,94.8,0.052,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149440,94.8,0.052,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146334,94.8,0.052,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156606,94.8,0.052,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150710,94.8,0.052,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
151403,94.8,0.052,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149738,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149883,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149319,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150073,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150518,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149060,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150255,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151249,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151748,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152182,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152267,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153563,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152883,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150074,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153477,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153564,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150879,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
154429,95,0.05,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
145645,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
145876,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146371,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146448,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146641,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146963,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146985,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147302,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147349,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147386,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
152367,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150486,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150963,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156230,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154279,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150335,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
151884,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
157342,95,0.05,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
157131,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
157256,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
152674,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
155392,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
150694,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
150337,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
150845,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
159042,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
154096,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
153035,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
146439,95,0.05,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
152413,95,0.05,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155027,95,0.05,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149667,95,0.05,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148274,95,0.05,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
153621,95,0.05,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150263,95,0.05,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155213,95,0.05,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155354,95,0.05,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149056,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149022,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149372,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149165,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149229,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149087,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150132,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150391,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149890,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149528,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149776,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150549,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151090,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150785,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151271,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151535,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151817,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
152348,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153277,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153593,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
154164,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153420,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149206,95.2,0.048,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
145662,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146935,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146957,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147266,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147394,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147871,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149816,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154778,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155005,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156431,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154050,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156719,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
157116,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156702,95.2,0.048,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156769,95.2,0.048,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
158446,95.2,0.048,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
150097,95.2,0.048,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
158760,95.2,0.048,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
150101,95.2,0.048,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
149115,95.2,0.048,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
155855,95.2,0.048,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
152707,95.2,0.048,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
153291,95.2,0.048,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
153018,95.2,0.048,"Low Risk",0,0,65,300,1,1,"Routine Monitoring","Inactive + Dormant user","Re-engagement campaign"
154077,95.2,0.048,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149405,95.2,0.048,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149959,95.2,0.048,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
153850,95.2,0.048,"Low Risk",158,0,25,10,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
153578,95.2,0.048,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
151000,95.2,0.048,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
151373,95.2,0.048,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150189,95.2,0.048,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
149015,95.2,0.048,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150776,95.2,0.048,"Low Risk",4,0,25,20,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
148854,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149443,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150051,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149239,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150672,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149707,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150555,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
149089,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151089,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
151200,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150192,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
150690,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153656,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153340,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153235,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
153770,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
154860,95.4,0.046,"Low Risk",265,52,2,509,0,0,"Routine Monitoring","Multiple usage factors","General engagement improvement"
146125,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146155,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146230,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146384,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146385,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146497,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
146570,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
147970,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
153062,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154075,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
150907,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155217,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155207,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
155987,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
154934,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
156729,95.4,0.046,"Low Risk",29,0,25,538,1,0,"Routine Monitoring","Inactive user (>14 days)","Re-engagement campaign"
